round,i,j,r_i,r_j
101,17,4,5.0,0.0
101,16,18,1.0,1.0
101,5,18,0.0,5.0
101,11,13,0.0,5.0
101,9,18,1.0,1.0
102,12,10,5.0,0.0
102,4,19,0.0,5.0
102,18,11,5.0,0.0
102,0,2,3.0,3.0
102,11,8,5.0,0.0
102,18,13,5.0,0.0
102,11,3,3.0,3.0
103,12,9,0.0,5.0
103,3,7,3.0,3.0
103,7,3,3.0,3.0
103,1,4,3.0,3.0
103,17,15,1.0,1.0
103,10,2,3.0,3.0
103,17,19,1.0,1.0
103,16,11,5.0,0.0
103,8,10,1.0,1.0
103,11,14,0.0,5.0
103,14,9,1.0,1.0
103,6,2,3.0,3.0
104,14,6,3.0,3.0
104,4,15,0.0,5.0
104,17,7,5.0,0.0
104,18,6,5.0,0.0
104,0,5,3.0,3.0
104,4,17,0.0,5.0
105,9,4,3.0,3.0
105,10,5,3.0,3.0
105,12,13,5.0,0.0
105,6,15,0.0,5.0
105,6,3,3.0,3.0
106,10,13,0.0,5.0
106,12,11,3.0,3.0
106,12,18,0.0,5.0
106,17,9,5.0,0.0
106,3,6,3.0,3.0
106,19,10,5.0,0.0
106,15,11,5.0,0.0
106,4,9,3.0,3.0
106,1,14,0.0,5.0
106,5,15,0.0,5.0
106,14,10,5.0,0.0
106,8,12,3.0,3.0
106,2,1,3.0,3.0
106,19,6,5.0,0.0
107,16,18,1.0,1.0
107,10,2,5.0,0.0
107,6,15,0.0,5.0
107,19,8,5.0,0.0
107,8,11,0.0,5.0
107,17,18,1.0,1.0
107,3,6,3.0,3.0
107,8,18,1.0,1.0
107,6,12,0.0,5.0
107,6,8,3.0,3.0
107,17,4,5.0,0.0
107,16,8,5.0,0.0
107,3,13,0.0,5.0
107,3,0,3.0,3.0
108,17,4,5.0,0.0
108,19,4,5.0,0.0
108,13,5,3.0,3.0
108,3,10,3.0,3.0
108,4,1,3.0,3.0
108,17,12,1.0,1.0
108,16,5,5.0,0.0
108,13,0,3.0,3.0
108,17,14,1.0,1.0
108,4,8,3.0,3.0
109,15,4,5.0,0.0
109,11,12,3.0,3.0
109,6,16,0.0,5.0
109,8,4,5.0,0.0
109,17,7,5.0,0.0
109,12,6,3.0,3.0
109,4,2,3.0,3.0
109,11,1,3.0,3.0
109,6,14,0.0,5.0
110,0,5,3.0,3.0
110,15,5,5.0,0.0
110,8,6,3.0,3.0
110,0,3,3.0,3.0
110,4,5,3.0,3.0
110,7,13,3.0,3.0
110,5,16,0.0,5.0
110,4,14,0.0,5.0
110,7,14,1.0,1.0
110,13,6,5.0,0.0
110,8,17,1.0,1.0
110,12,15,0.0,5.0
111,7,12,3.0,3.0
111,13,19,0.0,5.0
111,10,11,3.0,3.0
111,10,17,1.0,1.0
111,17,6,5.0,0.0
111,4,16,3.0,3.0
111,2,8,3.0,3.0
111,14,12,5.0,0.0
111,2,10,3.0,3.0
111,15,16,1.0,1.0
111,1,8,3.0,3.0
111,14,19,5.0,0.0
111,3,0,3.0,3.0
111,0,12,3.0,3.0
112,11,1,5.0,0.0
112,0,7,3.0,3.0
112,6,19,0.0,5.0
112,17,15,1.0,1.0
112,16,12,5.0,0.0
112,4,13,3.0,3.0
112,5,18,0.0,5.0
113,6,13,3.0,3.0
113,4,2,3.0,3.0
113,8,5,3.0,3.0
113,7,8,3.0,3.0
113,19,3,5.0,0.0
113,19,5,5.0,0.0
113,8,11,3.0,3.0
113,6,1,3.0,3.0
113,18,7,5.0,0.0
113,13,17,0.0,5.0
114,9,2,3.0,3.0
114,2,0,3.0,3.0
114,15,18,1.0,1.0
114,6,0,3.0,3.0
114,17,11,5.0,0.0
114,17,3,5.0,0.0
114,3,12,3.0,3.0
114,6,9,3.0,3.0
114,8,13,3.0,3.0
114,19,17,1.0,1.0
115,6,8,3.0,3.0
115,10,2,5.0,0.0
115,18,17,1.0,1.0
115,10,4,3.0,3.0
115,8,4,5.0,0.0
116,9,0,3.0,3.0
116,14,9,5.0,0.0
116,11,13,5.0,0.0
116,10,9,5.0,0.0
116,13,2,3.0,3.0
116,2,18,0.0,5.0
116,14,1,5.0,0.0
116,8,18,0.0,5.0
116,5,17,3.0,3.0
117,17,12,1.0,1.0
117,14,1,5.0,0.0
117,12,10,3.0,3.0
117,10,18,0.0,5.0
117,8,12,3.0,3.0
117,19,11,5.0,0.0
117,7,14,0.0,5.0
117,4,12,0.0,5.0
117,1,14,0.0,5.0
117,1,7,3.0,3.0
117,10,1,3.0,3.0
118,0,12,3.0,3.0
118,15,13,5.0,0.0
118,2,1,3.0,3.0
118,6,2,3.0,3.0
118,16,2,5.0,0.0
118,10,14,1.0,1.0
118,5,10,3.0,3.0
118,19,0,5.0,0.0
118,19,11,5.0,0.0
118,17,2,5.0,0.0
118,4,11,3.0,3.0
118,8,15,1.0,1.0
118,18,9,5.0,0.0
119,18,15,1.0,1.0
119,4,13,3.0,3.0
119,19,12,1.0,1.0
119,4,18,0.0,5.0
119,12,5,5.0,0.0
120,13,14,0.0,5.0
120,9,13,3.0,3.0
120,8,14,0.0,5.0
120,10,6,3.0,3.0
120,15,1,5.0,0.0
120,17,0,5.0,0.0
120,8,10,0.0,5.0
120,9,17,1.0,1.0
121,10,0,3.0,3.0
121,16,2,5.0,0.0
121,17,15,1.0,1.0
121,18,17,1.0,1.0
121,14,15,1.0,1.0
121,18,14,1.0,1.0
121,8,6,3.0,3.0
122,1,18,0.0,5.0
122,16,14,1.0,1.0
122,19,5,5.0,0.0
122,4,15,0.0,5.0
122,15,14,1.0,1.0
123,7,17,0.0,5.0
123,6,19,0.0,5.0
123,9,16,0.0,5.0
123,12,7,3.0,3.0
123,13,2,3.0,3.0
123,9,11,1.0,1.0
123,11,3,3.0,3.0
123,13,11,0.0,5.0
123,15,9,5.0,0.0
123,1,7,0.0,5.0
123,5,3,3.0,3.0
123,1,12,3.0,3.0
124,8,19,1.0,1.0
124,17,3,5.0,0.0
124,10,15,0.0,5.0
124,19,10,5.0,0.0
124,6,16,0.0,5.0
124,4,13,3.0,3.0
124,3,11,0.0,5.0
124,17,0,5.0,0.0
124,1,19,0.0,5.0
124,10,17,0.0,5.0
124,0,17,0.0,5.0
124,15,4,5.0,0.0
124,2,6,3.0,3.0
124,4,5,3.0,3.0
125,9,1,5.0,0.0
125,10,11,0.0,5.0
125,11,14,1.0,1.0
125,5,16,0.0,5.0
125,19,0,5.0,0.0
125,3,2,3.0,3.0
125,8,6,3.0,3.0
125,17,12,5.0,0.0
125,14,8,5.0,0.0
125,14,19,1.0,1.0
126,6,13,3.0,3.0
126,15,7,1.0,1.0
126,15,11,5.0,0.0
126,17,1,5.0,0.0
126,14,6,5.0,0.0
126,1,19,0.0,5.0
126,2,16,0.0,5.0
126,1,11,3.0,3.0
126,5,4,3.0,3.0
126,16,13,5.0,0.0
127,12,17,0.0,5.0
127,16,7,5.0,0.0
127,15,5,5.0,0.0
127,6,8,3.0,3.0
127,17,4,5.0,0.0
127,15,3,5.0,0.0
128,14,18,1.0,1.0
128,7,13,3.0,3.0
128,2,4,3.0,3.0
128,13,9,3.0,3.0
128,15,2,5.0,0.0
128,14,11,5.0,0.0
128,15,0,5.0,0.0
128,8,19,1.0,1.0
128,7,9,5.0,0.0
129,18,9,1.0,1.0
129,5,8,3.0,3.0
129,4,6,3.0,3.0
129,6,9,3.0,3.0
129,18,4,5.0,0.0
129,18,15,1.0,1.0
130,13,1,5.0,0.0
130,6,0,3.0,3.0
130,13,12,3.0,3.0
130,1,2,3.0,3.0
130,15,13,1.0,1.0
130,1,18,0.0,5.0
130,2,16,0.0,5.0
131,10,8,5.0,0.0
131,15,9,5.0,0.0
131,15,10,1.0,1.0
131,11,3,5.0,0.0
131,10,0,3.0,3.0
131,1,8,3.0,3.0
131,13,3,3.0,3.0
131,7,18,1.0,1.0
131,0,14,0.0,5.0
131,7,14,0.0,5.0
131,6,7,3.0,3.0
131,8,18,0.0,5.0
131,3,1,3.0,3.0
132,6,13,3.0,3.0
132,4,15,0.0,5.0
132,1,18,0.0,5.0
132,13,2,3.0,3.0
132,9,15,0.0,5.0
132,12,11,3.0,3.0
132,3,9,3.0,3.0
133,7,2,3.0,3.0
133,0,12,3.0,3.0
133,9,2,3.0,3.0
133,15,3,5.0,0.0
133,5,2,3.0,3.0
134,7,3,5.0,0.0
134,11,3,3.0,3.0
134,10,19,0.0,5.0
134,18,11,5.0,0.0
134,6,10,3.0,3.0
134,16,15,1.0,1.0
134,16,6,5.0,0.0
134,8,0,3.0,3.0
134,12,15,0.0,5.0
134,12,9,3.0,3.0
134,19,18,1.0,1.0
134,19,15,1.0,1.0
134,3,18,0.0,5.0
134,4,8,3.0,3.0
134,15,16,1.0,1.0
135,8,18,0.0,5.0
135,5,8,3.0,3.0
135,11,17,1.0,1.0
135,14,0,5.0,0.0
135,5,0,3.0,3.0
135,9,4,3.0,3.0
135,5,2,3.0,3.0
135,19,1,5.0,0.0
135,17,1,1.0,1.0
135,19,16,1.0,1.0
135,12,0,3.0,3.0
135,4,12,3.0,3.0
135,19,2,5.0,0.0
135,2,10,3.0,3.0
136,6,12,3.0,3.0
136,15,12,1.0,1.0
136,18,14,1.0,1.0
136,8,2,3.0,3.0
136,14,1,5.0,0.0
136,13,11,3.0,3.0
136,2,3,3.0,3.0
137,8,4,3.0,3.0
137,8,9,0.0,5.0
137,6,8,0.0,5.0
137,7,16,0.0,5.0
137,12,13,1.0,1.0
138,17,13,1.0,1.0
138,12,8,1.0,1.0
138,3,5,3.0,3.0
138,0,10,3.0,3.0
138,10,12,0.0,5.0
138,17,2,5.0,0.0
138,19,10,5.0,0.0
138,8,15,0.0,5.0
138,16,8,1.0,1.0
138,4,19,0.0,5.0
139,8,15,0.0,5.0
139,9,11,0.0,5.0
139,2,7,0.0,5.0
139,12,17,1.0,1.0
139,15,3,5.0,0.0
139,19,8,5.0,0.0
139,8,1,3.0,3.0
139,9,0,3.0,3.0
139,7,15,0.0,5.0
140,1,2,3.0,3.0
140,9,14,1.0,1.0
140,4,2,3.0,3.0
140,5,17,0.0,5.0
140,2,1,3.0,3.0
140,17,2,5.0,0.0
140,19,2,5.0,0.0
140,2,7,0.0,5.0
140,3,13,3.0,3.0
140,4,15,0.0,5.0
141,11,15,0.0,5.0
141,18,17,1.0,1.0
141,3,13,3.0,3.0
141,14,4,5.0,0.0
141,6,19,1.0,1.0
141,19,11,5.0,0.0
141,2,9,3.0,3.0
141,5,18,0.0,5.0
141,8,9,3.0,3.0
141,15,7,1.0,1.0
141,4,11,3.0,3.0
141,17,11,1.0,1.0
141,15,13,5.0,0.0
141,10,3,5.0,0.0
141,7,5,3.0,3.0
142,16,13,5.0,0.0
142,18,0,5.0,0.0
142,2,19,0.0,5.0
142,4,7,3.0,3.0
142,9,13,0.0,5.0
142,1,4,3.0,3.0
142,8,9,3.0,3.0
142,0,18,0.0,5.0
142,18,15,1.0,1.0
142,11,1,3.0,3.0
142,13,8,1.0,1.0
142,18,16,1.0,1.0
142,4,8,3.0,3.0
142,7,14,0.0,5.0
142,15,3,5.0,0.0
143,2,17,0.0,5.0
143,6,17,0.0,5.0
143,6,16,0.0,5.0
143,13,18,0.0,5.0
143,2,16,1.0,1.0
143,1,11,0.0,5.0
143,18,7,5.0,0.0
143,6,0,3.0,3.0
143,0,2,3.0,3.0
143,10,5,5.0,0.0
143,17,12,5.0,0.0
143,4,13,0.0,5.0
143,10,3,3.0,3.0
143,14,8,5.0,0.0
144,11,12,0.0,5.0
144,5,3,3.0,3.0
144,5,4,3.0,3.0
144,0,8,3.0,3.0
144,2,10,3.0,3.0
144,10,2,3.0,3.0
144,11,16,0.0,5.0
144,15,9,5.0,0.0
144,17,0,5.0,0.0
144,5,8,3.0,3.0
145,11,2,3.0,3.0
145,14,11,1.0,1.0
145,16,17,1.0,1.0
145,10,0,3.0,3.0
145,10,1,5.0,0.0
145,16,2,5.0,0.0
145,4,16,0.0,5.0
145,0,3,3.0,3.0
145,17,12,1.0,1.0
145,5,3,3.0,3.0
146,18,2,5.0,0.0
146,1,5,3.0,3.0
146,0,1,3.0,3.0
146,7,11,0.0,5.0
146,15,9,5.0,0.0
146,18,7,5.0,0.0
146,14,16,1.0,1.0
146,12,6,5.0,0.0
146,17,18,1.0,1.0
146,5,1,3.0,3.0
147,17,2,5.0,0.0
147,7,5,3.0,3.0
147,3,18,0.0,5.0
147,2,12,3.0,3.0
147,5,19,0.0,5.0
147,5,12,0.0,5.0
147,6,10,0.0,5.0
147,6,17,0.0,5.0
147,8,16,1.0,1.0
147,6,14,0.0,5.0
147,1,5,3.0,3.0
147,4,12,3.0,3.0
148,5,6,3.0,3.0
148,14,3,5.0,0.0
148,1,8,3.0,3.0
148,3,17,0.0,5.0
148,12,18,1.0,1.0
148,6,18,0.0,5.0
148,0,11,0.0,5.0
148,14,13,5.0,0.0
148,10,4,3.0,3.0
148,3,13,3.0,3.0
148,7,16,0.0,5.0
148,17,14,1.0,1.0
149,16,5,5.0,0.0
149,18,8,5.0,0.0
149,2,4,3.0,3.0
149,15,17,0.0,5.0
149,11,4,3.0,3.0
149,19,4,5.0,0.0
149,2,7,3.0,3.0
149,4,12,3.0,3.0
149,9,17,0.0,5.0
149,7,15,0.0,5.0
149,16,9,1.0,1.0
149,14,0,5.0,0.0
149,2,19,0.0,5.0
150,16,13,1.0,1.0
150,14,19,1.0,1.0
150,10,15,0.0,5.0
150,2,13,3.0,3.0
150,12,3,5.0,0.0
150,12,6,3.0,3.0
150,19,7,5.0,0.0
150,2,17,0.0,5.0
150,11,2,3.0,3.0
150,19,16,1.0,1.0
150,12,4,5.0,0.0
150,6,3,3.0,3.0
150,13,3,5.0,0.0
151,1,0,3.0,3.0
151,18,12,5.0,0.0
151,0,13,3.0,3.0
151,10,6,3.0,3.0
151,9,10,3.0,3.0
151,12,9,0.0,5.0
152,13,16,0.0,5.0
152,11,18,1.0,1.0
152,10,9,1.0,1.0
152,11,15,0.0,5.0
152,17,7,5.0,0.0
152,11,19,0.0,5.0
153,17,13,5.0,0.0
153,5,17,0.0,5.0
153,14,8,1.0,1.0
153,5,8,0.0,5.0
153,17,5,5.0,0.0
153,8,5,3.0,3.0
153,9,8,5.0,0.0
153,3,14,0.0,5.0
153,6,8,3.0,3.0
153,11,17,0.0,5.0
153,2,4,3.0,3.0
153,10,4,5.0,0.0
153,10,7,3.0,3.0
153,1,2,3.0,3.0
154,0,19,0.0,5.0
154,15,16,1.0,1.0
154,12,15,0.0,5.0
154,15,12,1.0,1.0
154,16,9,5.0,0.0
154,11,2,5.0,0.0
154,13,16,1.0,1.0
154,3,15,0.0,5.0
154,12,10,3.0,3.0
154,2,11,0.0,5.0
154,4,10,3.0,3.0
154,3,6,3.0,3.0
154,0,13,0.0,5.0
154,13,15,0.0,5.0
154,11,13,3.0,3.0
155,14,17,1.0,1.0
155,18,3,5.0,0.0
155,18,9,5.0,0.0
155,3,10,3.0,3.0
155,10,6,3.0,3.0
155,10,8,0.0,5.0
155,1,2,3.0,3.0
155,2,8,3.0,3.0
155,15,1,5.0,0.0
155,6,0,3.0,3.0
155,9,8,3.0,3.0
155,3,14,0.0,5.0
155,17,5,5.0,0.0
155,8,18,0.0,5.0
155,12,1,3.0,3.0
156,13,1,5.0,0.0
156,4,7,3.0,3.0
156,13,2,3.0,3.0
156,4,13,0.0,5.0
156,13,9,3.0,3.0
156,15,1,5.0,0.0
156,0,5,3.0,3.0
156,11,5,5.0,0.0
156,4,11,3.0,3.0
156,9,8,3.0,3.0
156,12,17,0.0,5.0
156,5,13,3.0,3.0
156,9,6,3.0,3.0
156,16,15,1.0,1.0
156,3,16,0.0,5.0
157,3,0,3.0,3.0
157,14,8,5.0,0.0
157,13,0,3.0,3.0
157,9,7,0.0,5.0
157,19,14,1.0,1.0
157,4,15,0.0,5.0
157,1,11,3.0,3.0
158,12,2,5.0,0.0
158,12,10,3.0,3.0
158,0,15,0.0,5.0
158,11,3,3.0,3.0
158,18,17,1.0,1.0
158,15,4,5.0,0.0
159,5,16,0.0,5.0
159,18,16,1.0,1.0
159,4,8,3.0,3.0
159,10,14,0.0,5.0
159,4,15,0.0,5.0
159,4,6,3.0,3.0
159,0,5,3.0,3.0
159,3,9,0.0,5.0
159,7,10,3.0,3.0
159,11,10,3.0,3.0
160,16,6,5.0,0.0
160,12,1,3.0,3.0
160,14,6,5.0,0.0
160,7,4,3.0,3.0
160,14,5,5.0,0.0
160,12,7,1.0,1.0
160,19,18,1.0,1.0
160,13,17,1.0,1.0
160,6,18,0.0,5.0
160,19,12,5.0,0.0
160,7,3,5.0,0.0
160,3,19,0.0,5.0
160,0,10,0.0,5.0
161,6,13,3.0,3.0
161,19,5,5.0,0.0
161,17,9,1.0,1.0
161,11,14,0.0,5.0
161,9,3,3.0,3.0
161,0,13,3.0,3.0
161,14,9,1.0,1.0
161,10,1,3.0,3.0
162,10,13,3.0,3.0
162,17,12,5.0,0.0
162,0,14,0.0,5.0
162,9,18,0.0,5.0
162,18,5,5.0,0.0
162,10,11,3.0,3.0
162,9,1,3.0,3.0
162,12,3,5.0,0.0
162,2,19,0.0,5.0
162,4,7,3.0,3.0
162,8,17,1.0,1.0
163,14,3,5.0,0.0
163,1,18,0.0,5.0
163,2,7,1.0,1.0
163,11,6,3.0,3.0
163,6,8,3.0,3.0
163,12,3,3.0,3.0
163,16,3,5.0,0.0
163,10,17,0.0,5.0
163,15,3,5.0,0.0
163,13,5,3.0,3.0
163,4,9,0.0,5.0
163,18,6,5.0,0.0
163,18,13,1.0,1.0
163,14,17,1.0,1.0
163,13,19,0.0,5.0
164,14,0,5.0,0.0
164,16,7,5.0,0.0
164,8,17,1.0,1.0
164,16,13,5.0,0.0
164,6,16,3.0,3.0
164,1,16,0.0,5.0
164,2,1,3.0,3.0
164,14,11,5.0,0.0
164,16,11,5.0,0.0
164,10,17,1.0,1.0
164,8,13,0.0,5.0
164,15,17,1.0,1.0
165,3,15,0.0,5.0
165,13,18,1.0,1.0
165,19,7,5.0,0.0
165,19,4,5.0,0.0
165,4,15,0.0,5.0
165,4,10,3.0,3.0
165,12,17,1.0,1.0
165,11,0,5.0,0.0
165,17,7,3.0,3.0
165,3,10,3.0,3.0
165,10,2,3.0,3.0
165,16,7,5.0,0.0
165,0,15,0.0,5.0
166,5,7,3.0,3.0
166,17,19,1.0,1.0
166,18,11,5.0,0.0
166,18,16,1.0,1.0
166,16,12,5.0,0.0
166,19,4,5.0,0.0
166,18,2,5.0,0.0
166,8,18,0.0,5.0
166,10,19,1.0,1.0
166,12,7,3.0,3.0
166,14,16,1.0,1.0
166,17,9,1.0,1.0
167,10,19,1.0,1.0
167,5,8,3.0,3.0
167,12,4,3.0,3.0
167,18,4,5.0,0.0
167,7,11,5.0,0.0
167,6,17,0.0,5.0
168,12,8,1.0,1.0
168,2,12,0.0,5.0
168,19,18,1.0,1.0
168,19,0,5.0,0.0
168,4,9,3.0,3.0
168,6,14,0.0,5.0
168,18,5,5.0,0.0
168,5,16,0.0,5.0
168,12,5,3.0,3.0
168,8,17,3.0,3.0
168,4,13,3.0,3.0
168,10,9,0.0,5.0
168,0,1,3.0,3.0
169,2,6,3.0,3.0
169,2,1,5.0,0.0
169,13,18,0.0,5.0
169,4,11,3.0,3.0
169,2,13,3.0,3.0
169,1,14,3.0,3.0
169,18,9,5.0,0.0
169,1,11,3.0,3.0
169,5,19,0.0,5.0
169,2,12,3.0,3.0
170,3,9,3.0,3.0
170,2,8,3.0,3.0
170,6,8,3.0,3.0
170,2,12,3.0,3.0
170,5,0,3.0,3.0
170,11,2,3.0,3.0
170,14,5,5.0,0.0
170,13,15,0.0,5.0
171,9,12,0.0,5.0
171,10,11,3.0,3.0
171,2,14,0.0,5.0
171,13,8,3.0,3.0
171,0,9,3.0,3.0
171,11,17,1.0,1.0
171,2,15,0.0,5.0
172,13,10,3.0,3.0
172,3,10,3.0,3.0
172,6,17,0.0,5.0
172,10,15,0.0,5.0
172,5,15,0.0,5.0
172,3,9,0.0,5.0
172,6,7,3.0,3.0
172,19,5,5.0,0.0
172,3,13,3.0,3.0
172,3,0,3.0,3.0
172,4,3,3.0,3.0
173,6,12,0.0,5.0
173,15,10,5.0,0.0
173,12,1,3.0,3.0
173,6,3,3.0,3.0
173,4,12,3.0,3.0
174,8,14,0.0,5.0
174,6,12,3.0,3.0
174,15,13,5.0,0.0
174,6,7,3.0,3.0
174,14,10,5.0,0.0
174,12,2,3.0,3.0
174,14,6,5.0,0.0
175,5,16,0.0,5.0
175,11,2,3.0,3.0
175,5,4,3.0,3.0
175,15,7,5.0,0.0
175,4,5,3.0,3.0
175,13,12,5.0,0.0
175,6,10,0.0,5.0
175,8,19,0.0,5.0
176,11,12,5.0,0.0
176,15,11,5.0,0.0
176,14,9,5.0,0.0
176,18,6,5.0,0.0
176,9,11,3.0,3.0
176,9,2,0.0,5.0
176,2,0,3.0,3.0
176,11,15,0.0,5.0
176,9,0,3.0,3.0
176,9,5,3.0,3.0
177,10,11,3.0,3.0
177,1,6,3.0,3.0
177,16,6,5.0,0.0
177,2,12,3.0,3.0
177,7,0,3.0,3.0
177,2,3,3.0,3.0
177,15,19,1.0,1.0
178,19,16,1.0,1.0
178,19,9,1.0,1.0
178,9,11,5.0,0.0
178,7,10,1.0,1.0
178,8,12,3.0,3.0
178,15,12,5.0,0.0
178,15,19,5.0,0.0
178,1,15,0.0,5.0
178,9,5,3.0,3.0
178,2,18,0.0,5.0
178,14,17,1.0,1.0
178,11,9,3.0,3.0
178,4,11,1.0,1.0
178,0,15,0.0,5.0
179,9,1,3.0,3.0
179,17,18,1.0,1.0
179,11,14,1.0,1.0
179,6,17,0.0,5.0
179,0,11,3.0,3.0
179,7,0,5.0,0.0
179,8,3,3.0,3.0
179,8,18,0.0,5.0
179,9,5,5.0,0.0
179,19,8,5.0,0.0
179,8,15,0.0,5.0
179,0,2,3.0,3.0
179,4,7,0.0,5.0
179,19,7,1.0,1.0
179,19,5,5.0,0.0
180,4,11,3.0,3.0
180,6,13,3.0,3.0
180,3,12,3.0,3.0
180,0,15,0.0,5.0
180,2,3,3.0,3.0
180,0,3,3.0,3.0
180,9,0,3.0,3.0
180,11,14,0.0,5.0
180,15,3,5.0,0.0
180,6,4,3.0,3.0
180,17,9,1.0,1.0
180,12,19,0.0,5.0
180,4,6,3.0,3.0
181,12,5,5.0,0.0
181,16,14,1.0,1.0
181,19,5,5.0,0.0
181,10,9,0.0,5.0
181,6,8,3.0,3.0
181,7,17,0.0,5.0
181,12,7,3.0,3.0
181,14,6,5.0,0.0
181,5,4,3.0,3.0
181,11,9,0.0,5.0
181,15,16,1.0,1.0
181,10,17,0.0,5.0
181,0,10,0.0,5.0
182,3,11,0.0,5.0
182,1,16,0.0,5.0
182,10,5,3.0,3.0
182,0,2,3.0,3.0
182,5,14,1.0,1.0
182,10,9,0.0,5.0
182,18,0,5.0,0.0
182,12,15,0.0,5.0
182,6,7,0.0,5.0
182,8,18,0.0,5.0
182,8,1,3.0,3.0
182,3,19,0.0,5.0
183,7,11,3.0,3.0
183,4,13,3.0,3.0
183,12,3,5.0,0.0
183,14,1,5.0,0.0
183,15,2,5.0,0.0
183,13,15,0.0,5.0
183,11,6,3.0,3.0
183,11,10,3.0,3.0
183,14,12,5.0,0.0
183,13,2,3.0,3.0
183,11,19,1.0,1.0
183,14,19,1.0,1.0
183,2,17,0.0,5.0
183,4,6,3.0,3.0
184,4,6,3.0,3.0
184,11,14,1.0,1.0
184,17,15,1.0,1.0
184,19,8,5.0,0.0
184,16,13,5.0,0.0
184,3,5,3.0,3.0
184,2,7,3.0,3.0
184,3,6,3.0,3.0
184,9,16,1.0,1.0
184,8,9,0.0,5.0
185,13,15,0.0,5.0
185,16,18,1.0,1.0
185,1,11,3.0,3.0
185,17,19,1.0,1.0
185,18,6,5.0,0.0
185,9,18,0.0,5.0
185,6,13,0.0,5.0
185,3,5,3.0,3.0
185,11,13,5.0,0.0
185,18,11,5.0,0.0
185,5,9,0.0,5.0
185,16,2,5.0,0.0
186,9,3,3.0,3.0
186,12,17,1.0,1.0
186,14,9,5.0,0.0
186,19,7,5.0,0.0
186,6,17,0.0,5.0
186,10,1,3.0,3.0
186,10,7,3.0,3.0
186,3,19,0.0,5.0
186,18,13,5.0,0.0
186,17,4,5.0,0.0
186,17,9,5.0,0.0
186,5,15,0.0,5.0
187,2,0,3.0,3.0
187,19,8,1.0,1.0
187,8,14,1.0,1.0
187,9,8,3.0,3.0
187,6,4,3.0,3.0
187,12,7,0.0,5.0
187,10,8,3.0,3.0
187,3,8,3.0,3.0
187,15,10,5.0,0.0
187,4,16,0.0,5.0
187,1,7,3.0,3.0
188,9,19,1.0,1.0
188,13,2,3.0,3.0
188,16,7,5.0,0.0
188,5,4,3.0,3.0
188,15,17,1.0,1.0
188,16,1,5.0,0.0
188,10,14,1.0,1.0
188,15,6,5.0,0.0
188,10,16,0.0,5.0
188,18,0,5.0,0.0
188,8,19,0.0,5.0
188,9,15,0.0,5.0
188,14,5,5.0,0.0
188,12,9,1.0,1.0
188,10,6,3.0,3.0
189,1,8,3.0,3.0
189,7,4,5.0,0.0
189,14,17,0.0,5.0
189,19,9,5.0,0.0
189,17,12,5.0,0.0
189,3,0,3.0,3.0
190,15,10,5.0,0.0
190,10,11,0.0,5.0
190,13,8,0.0,5.0
190,14,4,5.0,0.0
190,7,3,3.0,3.0
190,2,3,5.0,0.0
190,1,10,3.0,3.0
190,8,17,1.0,1.0
190,7,5,3.0,3.0
190,16,10,5.0,0.0
190,0,10,3.0,3.0
190,10,16,0.0,5.0
190,14,13,5.0,0.0
190,10,6,5.0,0.0
191,1,19,0.0,5.0
191,8,0,5.0,0.0
191,3,10,3.0,3.0
191,5,10,3.0,3.0
191,6,12,3.0,3.0
191,3,14,0.0,5.0
191,8,6,5.0,0.0
191,13,2,3.0,3.0
191,17,7,1.0,1.0
191,14,15,1.0,1.0
191,14,9,5.0,0.0
191,12,3,3.0,3.0
191,3,5,0.0,5.0
191,19,14,0.0,5.0
192,16,10,5.0,0.0
192,14,19,1.0,1.0
192,8,5,5.0,0.0
192,14,10,1.0,1.0
192,6,5,3.0,3.0
192,8,16,1.0,1.0
193,10,19,0.0,5.0
193,18,9,5.0,0.0
193,11,1,3.0,3.0
193,2,9,3.0,3.0
193,17,5,5.0,0.0
193,6,14,0.0,5.0
193,8,0,3.0,3.0
193,15,2,5.0,0.0
193,17,6,5.0,0.0
193,11,3,3.0,3.0
193,8,9,5.0,0.0
193,0,7,3.0,3.0
194,16,6,5.0,0.0
194,18,11,5.0,0.0
194,6,10,3.0,3.0
194,5,7,3.0,3.0
194,9,14,1.0,1.0
194,18,4,5.0,0.0
194,19,18,0.0,5.0
194,8,1,3.0,3.0
194,11,14,0.0,5.0
195,12,1,3.0,3.0
195,13,17,0.0,5.0
195,13,10,3.0,3.0
195,8,5,5.0,0.0
195,7,18,0.0,5.0
195,12,7,3.0,3.0
195,16,19,1.0,1.0
195,3,9,3.0,3.0
195,19,11,5.0,0.0
195,17,5,5.0,0.0
195,19,5,5.0,0.0
195,3,4,3.0,3.0
196,13,18,0.0,5.0
196,4,1,3.0,3.0
196,15,19,1.0,1.0
196,8,7,0.0,5.0
196,12,18,0.0,5.0
196,4,18,0.0,5.0
196,12,15,0.0,5.0
196,3,17,0.0,5.0
196,14,9,5.0,0.0
196,10,9,3.0,3.0
196,3,0,3.0,3.0
196,6,11,5.0,0.0
196,7,1,3.0,3.0
196,3,1,3.0,3.0
196,11,6,5.0,0.0
197,17,5,5.0,0.0
197,6,12,3.0,3.0
197,19,18,1.0,1.0
197,6,15,0.0,5.0
197,7,6,3.0,3.0
197,4,9,3.0,3.0
198,7,14,1.0,1.0
198,10,15,0.0,5.0
198,2,5,3.0,3.0
